ReadDate,Reading,ConsumptionProfileDate,ProfileDateConsumption,H0030,H0100,H0130,H0200,H0230,H0300,H0330,H0400,H0430,H0500,H0530,H0600,H0630,H0700,H0730,H0800,H0830,H0900,H0930,H01000,H01030,H01100,H01130,H01200,H01230,H01300,H01330,H01400,H01430,H01500,H01530,H01600,H01630,H01700,H01730,H01800,H01830,H01900,H01930,H02000,H02030,H02100,H02130,H02200,H02230,H02300,H02330,H02400,ReportingUnit
14/05/2023,1128473,14/05/2023,2414.6956,56.265,56.265,56.265,67.5174,45.0116,45.0116,56.265,56.265,56.265,56.265,56.1237,67.3477,56.1237,44.8985,67.3477,56.1237,56.1237,56.1237,56.1237,44.8985,44.8985,44.8985,44.8985,44.8985,33.6744,44.8985,33.6744,56.1237,33.6744,56.1237,44.8985,33.6744,33.6744,44.8985,44.8985,44.8985,33.6744,56.1237,56.1237,44.8985,56.1237,56.1237,56.1237,44.8985,56.1237,56.1237,44.8985,56.1237,KWh
15/02/2023,1098554,15/02/2023,4680.0886,111.9635,89.5708,100.7677,89.5708,111.9635,100.7677,100.7677,111.9635,100.7677,100.7677,100.7677,111.9635,111.9635,100.7677,123.1604,111.9635,111.9635,111.9635,89.5708,100.7677,100.7677,89.5708,78.375,89.5708,89.5708,78.375,78.375,89.5708,78.375,89.5708,78.375,89.5708,89.5708,78.375,111.9635,100.7677,100.7677,100.7677,100.7677,100.7677,89.5708,100.7677,100.7677,100.7677,100.7677,89.5708,100.7677,89.5708,KWh
17/03/2023,1111139,17/03/2023,3640.7522,77.3854,77.3854,77.3854,77.3854,66.3299,77.3854,66.3299,77.3854,77.3854,77.3854,88.2137,77.1875,77.1875,88.2137,88.2137,77.1875,88.2137,88.2137,77.1875,88.2137,77.1875,66.1603,77.1875,66.1603,55.1341,66.1603,55.1341,77.1875,66.1603,66.1603,77.1875,66.1603,66.1603,77.1875,77.1875,77.1875,88.2137,77.1875,77.1875,88.2137,77.1875,77.1875,77.1875,77.1875,66.1603,88.2137,77.1875,66.1603,KWh
17/04/2023,1121432,17/04/2023,2905.7797,55.9823,55.9823,55.9823,55.9823,55.9823,55.9823,44.7854,55.9823,55.9823,67.1781,56.1237,56.1237,56.1237,67.3477,67.3477,67.3477,56.1237,67.3477,56.1237,67.3477,56.1237,56.1237,67.3477,56.1237,56.1237,44.8985,56.1237,44.8985,56.1237,56.1237,56.1237,56.1237,56.1237,56.1237,56.1237,67.3477,67.3477,67.3477,67.3477,67.3477,67.3477,78.5729,67.3477,78.5729,67.3477,78.5729,56.1237,67.3477,KWh
15/07/2023,1135954,15/07/2023,1127.2202,22.732,22.732,11.3666,22.732,22.732,22.732,11.3666,22.732,22.732,11.3666,22.5058,22.5058,22.5058,11.2535,22.5058,22.5058,33.7592,22.5058,22.5058,22.5058,33.7592,22.5058,22.5058,11.2535,22.5058,33.7592,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,33.7592,22.5058,33.7592,22.5058,22.5058,33.7592,33.7592,22.5058,22.5058,22.5058,33.7592,33.7592,22.5058,22.5058,22.5058,KWh
03/04/2023,1117138,03/04/2023,4243.881,89.3446,100.5132,89.3446,100.5132,89.3446,89.3446,100.5132,89.3446,100.5132,100.5132,100.5132,111.6808,111.6808,111.6808,100.5132,100.5132,100.5132,89.3446,89.3446,89.3446,89.3446,78.1771,78.1771,78.1771,78.1771,67.0085,78.1771,67.0085,78.1771,67.0085,67.0085,67.0085,78.1771,67.0085,67.0085,78.1771,89.3446,89.3446,89.3446,89.3446,100.5132,89.3446,89.3446,78.1771,100.5132,89.3446,100.5132,100.5132,KWh
08/05/2023,1127087,08/05/2023,2481.8426,56.265,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,56.265,44.8985,56.1237,44.8985,56.1237,44.8985,56.1237,44.8985,56.1237,56.1237,56.1237,44.8985,56.1237,56.1237,44.8985,56.1237,44.8985,56.1237,56.1237,44.8985,56.1237,44.8985,44.8985,44.8985,67.3477,44.8985,56.1237,56.1237,56.1237,56.1237,56.1237,67.3477,44.8985,67.3477,56.1237,56.1237,44.8985,56.1237,56.1237,KWh
17/07/2023,1136169,17/07/2023,1204.8316,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.5623,33.8441,11.2817,22.5623,33.8441,22.5623,22.5623,33.8441,22.5623,33.8441,22.5623,22.5623,22.5623,33.8441,22.5623,11.2817,33.8441,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,33.8441,22.5623,33.8441,22.5623,22.5623,33.8441,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,22.5623,22.5623,KWh
30/07/2023,1137582,30/07/2023,1150.2071,22.5058,22.5058,11.2535,22.5058,22.5058,11.2535,22.5058,22.5058,11.2535,22.5058,33.8441,22.5623,22.5623,22.5623,11.2817,33.8441,22.5623,22.5623,11.2817,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,33.8441,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,22.5623,33.8441,22.5623,33.8441,33.8441,33.8441,22.5623,33.8441,33.8441,33.8441,22.5623,22.5623,22.5623,22.5623,22.5623,KWh
23/01/2023,1088547,23/01/2023,5885.2231,132.9991,121.9164,110.8326,110.8326,132.9991,121.9164,110.8326,132.9991,121.9164,121.9164,121.9164,121.9164,132.9991,121.9164,121.9164,132.9991,132.9991,132.9991,121.9164,132.9991,121.9164,121.9164,132.9991,110.8326,121.9164,110.8326,110.8326,99.7498,121.9164,110.8326,110.8326,121.9164,110.8326,110.8326,132.9991,132.9991,121.9164,132.9991,132.9991,121.9164,121.9164,132.9991,121.9164,121.9164,121.9164,132.9991,121.9164,121.9164,KWh
13/05/2023,1128258,13/05/2023,2901.7598,56.1237,67.3477,56.1237,67.3477,44.8985,56.1237,67.3477,56.1237,56.1237,67.3477,67.5174,56.265,67.5174,56.265,67.5174,67.5174,67.5174,56.265,67.5174,67.5174,67.5174,56.265,67.5174,67.5174,67.5174,56.265,45.0116,56.265,67.5174,56.265,45.0116,56.265,45.0116,56.265,56.265,56.265,67.5174,45.0116,67.5174,67.5174,56.265,67.5174,56.265,56.265,67.5174,56.265,67.5174,67.5174,KWh
11/07/2023,1135552,11/07/2023,1111.8387,22.5058,22.5058,22.5058,22.5058,11.2535,22.5058,22.5058,11.2535,22.5058,22.5058,22.732,22.732,22.732,11.3666,34.0985,22.732,22.732,22.732,22.732,22.732,22.732,22.732,22.732,22.732,22.732,34.0985,22.732,22.732,11.3666,34.0985,22.732,22.732,22.732,22.732,22.732,34.0985,22.732,34.0985,22.732,22.732,34.0985,22.732,34.0985,11.3666,22.732,22.732,22.732,22.732,KWh
07/05/2023,1126861,07/05/2023,2070.5426,56.265,45.0116,45.0116,56.265,33.7592,45.0116,45.0116,45.0116,45.0116,45.0116,56.265,45.0116,56.265,33.7592,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,33.7592,33.7592,22.5058,33.7592,33.7592,45.0116,33.7592,33.7592,33.7592,33.7592,33.7592,33.7592,45.0116,56.265,45.0116,56.265,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,45.0116,KWh
29/04/2023,1124985,29/04/2023,2753.1514,67.0085,67.0085,55.8409,67.0085,67.0085,55.8409,55.8409,67.0085,67.0085,67.0085,66.8388,66.8388,55.6996,44.5592,66.8388,66.8388,55.6996,66.8388,44.5592,66.8388,44.5592,55.6996,55.6996,44.5592,44.5592,44.5592,44.5592,44.5592,44.5592,44.5592,55.6996,66.8388,44.5592,44.5592,55.6996,55.6996,66.8388,55.6996,66.8388,55.6996,66.8388,66.8388,66.8388,55.6996,55.6996,66.8388,44.5592,55.6996,KWh
07/01/2023,1080311,07/01/2023,4634.2264,97.2052,75.6042,75.6042,86.4042,86.4042,86.4042,86.4042,86.4042,75.6042,97.2052,78.7708,101.2766,90.0232,90.0232,101.2766,90.0232,101.2766,90.0232,101.2766,90.0232,101.2766,90.0232,90.0232,90.0232,90.0232,90.0232,101.2766,90.0232,90.0232,90.0232,101.2766,90.0232,90.0232,101.2766,123.7824,101.2766,101.2766,112.529,112.529,101.2766,123.7824,112.529,112.529,112.529,112.529,101.2766,112.529,101.2766,KWh
28/09/2023,1144210,28/09/2023,1277.9772,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,11.31,33.9289,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,22.6189,33.9289,22.6189,33.9289,22.6189,22.6189,22.6189,22.6189,33.9289,22.6189,33.9289,33.9289,22.6189,22.6189,33.9289,33.9289,45.2378,33.9289,33.9289,22.6189,22.6189,33.9289,22.6189,22.6189,33.9289,22.6189,22.6189,KWh
21/09/2023,1143367,21/09/2023,1461.9016,33.9289,22.6189,22.6189,33.9289,22.6189,33.9289,22.6189,22.6189,22.6189,33.9289,22.6754,22.6754,34.0137,34.0137,22.6754,34.0137,34.0137,34.0137,45.3509,34.0137,34.0137,22.6754,34.0137,34.0137,34.0137,22.6754,34.0137,34.0137,34.0137,22.6754,45.3509,22.6754,34.0137,22.6754,34.0137,45.3509,22.6754,34.0137,34.0137,34.0137,22.6754,34.0137,34.0137,22.6754,22.6754,34.0137,34.0137,34.0137,KWh
17/10/2023,1148279,17/10/2023,3543.3183,88.8922,77.7813,66.6692,77.7813,88.8922,66.6692,77.7813,88.8922,77.7813,66.6692,89.5708,89.5708,78.375,89.5708,100.7677,89.5708,89.5708,89.5708,89.5708,78.375,67.1781,67.1781,44.7854,55.9823,55.9823,78.375,55.9823,55.9823,55.9823,55.9823,55.9823,55.9823,67.1781,78.375,78.375,55.9823,67.1781,67.1781,89.5708,78.375,67.1781,89.5708,78.375,67.1781,78.375,78.375,67.1781,67.1781,KWh
13/10/2023,1147046,13/10/2023,2492.1339,44.6723,44.6723,55.8409,44.6723,44.6723,55.8409,44.6723,44.6723,44.6723,44.6723,55.2755,44.2199,44.2199,44.2199,55.2755,55.2755,55.2755,55.2755,55.2755,33.1655,44.2199,44.2199,44.2199,33.1655,44.2199,44.2199,55.2755,55.2755,44.2199,55.2755,55.2755,44.2199,55.2755,55.2755,55.2755,55.2755,66.3299,55.2755,55.2755,66.3299,77.3854,66.3299,55.2755,44.2199,66.3299,66.3299,55.2755,66.3299,KWh
30/09/2023,1144589,30/09/2023,2216.8328,44.5592,44.5592,44.5592,44.5592,44.5592,44.5592,44.5592,55.6996,44.5592,44.5592,44.5592,55.6996,44.5592,55.6996,55.6996,55.6996,44.5592,44.5592,44.5592,44.5592,55.6996,33.42,33.42,33.42,33.42,33.42,55.6996,33.42,33.42,44.5592,55.6996,44.5592,55.6996,44.5592,44.5592,55.6996,44.5592,55.6996,44.5592,44.5592,55.6996,44.5592,44.5592,55.6996,55.6996,44.5592,44.5592,44.5592,KWh
05/10/2023,1145593,05/10/2023,2321.7549,44.5592,44.5592,55.6996,44.5592,44.5592,55.6996,44.5592,44.5592,55.6996,44.5592,44.6723,55.8409,55.8409,44.6723,55.8409,55.8409,55.8409,44.6723,44.6723,33.5048,55.8409,67.0085,33.5048,33.5048,44.6723,44.6723,44.6723,33.5048,44.6723,55.8409,33.5048,44.6723,44.6723,44.6723,44.6723,55.8409,44.6723,55.8409,55.8409,67.0085,67.0085,44.6723,55.8409,44.6723,44.6723,55.8409,44.6723,44.6723,KWh
18/10/2023,1148538,18/10/2023,3033.2655,67.1781,67.1781,55.9823,67.1781,67.1781,55.9823,67.1781,78.375,55.9823,55.9823,66.8388,89.1184,55.6996,77.9792,77.9792,77.9792,55.6996,77.9792,77.9792,77.9792,66.8388,55.6996,44.5592,44.5592,55.6996,33.42,55.6996,55.6996,55.6996,55.6996,44.5592,55.6996,55.6996,55.6996,66.8388,66.8388,77.9792,77.9792,77.9792,55.6996,66.8388,66.8388,66.8388,55.6996,66.8388,66.8388,66.8388,44.5592,KWh
26/08/2023,1140431,26/08/2023,1217.3294,22.3362,33.5048,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,33.5048,22.3362,22.3362,33.5048,22.3362,22.3362,22.3362,33.5048,22.3362,22.3362,22.3362,22.3362,33.5048,22.3362,22.3362,22.3362,22.3362,33.5048,22.3362,33.5048,22.3362,22.3362,33.5048,33.5048,22.3362,22.3362,33.5048,33.5048,33.5048,22.3362,22.3362,33.5048,22.3362,22.3362,22.3362,KWh
19/08/2023,1139688,19/08/2023,1167.8739,22.5058,22.5058,22.5058,22.5058,11.2535,22.5058,22.5058,22.5058,11.2535,22.5058,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,33.6744,44.8985,22.4492,22.4492,33.6744,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,22.4492,33.6744,22.4492,22.4492,22.4492,33.6744,22.4492,22.4492,22.4492,33.6744,22.4492,33.6744,22.4492,33.6744,22.4492,33.6744,22.4492,22.4492,KWh
11/10/2023,1146584,11/10/2023,2026.3292,22.5623,33.8441,33.8441,33.8441,33.8441,33.8441,22.5623,33.8441,33.8441,33.8441,22.5058,33.7592,33.7592,45.0116,33.7592,45.0116,33.7592,45.0116,33.7592,33.7592,45.0116,33.7592,33.7592,33.7592,33.7592,45.0116,45.0116,45.0116,45.0116,33.7592,56.265,56.265,56.265,45.0116,56.265,56.265,56.265,56.265,45.0116,67.5174,56.265,45.0116,45.0116,56.265,56.265,45.0116,45.0116,56.265,KWh
10/08/2023,1138746,10/08/2023,1164.4281,22.3927,22.3927,11.1969,22.3927,22.3927,22.3927,22.3927,22.3927,11.1969,22.3927,22.3927,22.3927,22.3927,22.3927,33.5896,33.5896,22.3927,22.3927,33.5896,22.3927,22.3927,22.3927,22.3927,33.5896,22.3927,22.3927,33.5896,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,22.3927,33.5896,33.5896,22.3927,22.3927,33.5896,22.3927,33.5896,33.5896,22.3927,33.5896,22.3927,22.3927,11.1969,KWh
04/10/2023,1145395,04/10/2023,2382.6862,55.5582,44.4461,55.5582,44.4461,44.4461,55.5582,44.4461,44.4461,55.5582,44.4461,55.6996,44.5592,55.6996,44.5592,55.6996,55.6996,55.6996,44.5592,55.6996,55.6996,55.6996,44.5592,44.5592,44.5592,44.5592,33.42,33.42,55.6996,44.5592,33.42,44.5592,44.5592,55.6996,33.42,44.5592,66.8388,44.5592,66.8388,44.5592,55.6996,66.8388,44.5592,55.6996,44.5592,66.8388,44.5592,55.6996,55.6996,KWh
31/10/2023,1152929,31/10/2023,4264.5696,88.666,88.666,88.666,88.666,88.666,88.666,88.666,88.666,88.666,88.666,77.7813,88.8922,88.8922,100.0043,88.8922,88.8922,88.8922,88.8922,100.0043,77.7813,88.8922,88.8922,77.7813,88.8922,88.8922,88.8922,77.7813,88.8922,88.8922,88.8922,88.8922,77.7813,88.8922,88.8922,88.8922,100.0043,88.8922,88.8922,100.0043,88.8922,88.8922,88.8922,88.8922,100.0043,88.8922,88.8922,88.8922,88.8922,KWh
01/09/2023,1141148,01/09/2023,1321.1526,22.732,22.732,22.732,22.732,22.732,22.732,22.732,22.732,34.0985,22.732,22.7885,34.1834,22.7885,34.1834,22.7885,34.1834,22.7885,34.1834,34.1834,22.7885,34.1834,22.7885,34.1834,22.7885,22.7885,34.1834,22.7885,34.1834,22.7885,34.1834,22.7885,22.7885,34.1834,22.7885,22.7885,34.1834,34.1834,34.1834,22.7885,34.1834,34.1834,34.1834,22.7885,34.1834,22.7885,34.1834,22.7885,22.7885,KWh
28/10/2023,1151788,28/10/2023,4080.7105,77.7813,77.7813,88.8922,77.7813,77.7813,88.8922,77.7813,77.7813,88.8922,77.7813,77.5833,88.666,77.5833,88.666,88.666,88.666,77.5833,77.5833,99.7498,88.666,88.666,88.666,88.666,77.5833,88.666,88.666,88.666,77.5833,88.666,77.5833,88.666,88.666,88.666,88.666,88.666,88.666,88.666,88.666,77.5833,88.666,88.666,88.666,88.666,77.5833,88.666,88.666,88.666,77.5833,KWh
25/08/2023,1140321,25/08/2023,1217.3293,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,11.1686,33.5048,22.3362,22.3362,22.3362,22.3362,33.5048,33.5048,22.3362,22.3362,22.3362,22.3362,22.3362,33.5048,22.3362,22.3362,22.3362,22.3362,22.3362,33.5048,22.3362,33.5048,22.3362,22.3362,33.5048,33.5048,22.3362,33.5048,44.6723,22.3362,33.5048,22.3362,33.5048,22.3362,33.5048,22.3362,22.3362,22.3362,KWh
23/10/2023,1150040,23/10/2023,3542.4732,66.8388,55.6996,66.8388,55.6996,77.9792,55.6996,66.8388,77.9792,55.6996,66.8388,77.9792,89.1184,77.9792,66.8388,89.1184,89.1184,66.8388,77.9792,66.8388,77.9792,77.9792,89.1184,55.6996,66.8388,77.9792,66.8388,66.8388,66.8388,77.9792,77.9792,77.9792,77.9792,77.9792,77.9792,66.8388,89.1184,77.9792,77.9792,66.8388,77.9792,77.9792,77.9792,77.9792,77.9792,77.9792,89.1184,77.9792,66.8388,KWh
07/10/2023,1145927,07/10/2023,1834.3487,33.42,44.5592,33.42,44.5592,33.42,33.42,33.42,44.5592,44.5592,22.2796,44.7854,44.7854,44.7854,44.7854,44.7854,44.7854,33.5896,44.7854,44.7854,44.7854,33.5896,44.7854,33.5896,33.5896,33.5896,33.5896,44.7854,33.5896,33.5896,33.5896,22.3927,33.5896,33.5896,33.5896,33.5896,33.5896,44.7854,44.7854,33.5896,44.7854,33.5896,44.7854,44.7854,33.5896,33.5896,44.7854,44.7854,33.5896,KWh
27/10/2023,1151417,27/10/2023,3946.5305,89.1184,66.8388,77.9792,77.9792,77.9792,66.8388,77.9792,77.9792,66.8388,77.9792,77.7813,77.7813,88.8922,77.7813,77.7813,88.8922,66.6692,88.8922,77.7813,77.7813,77.7813,55.5582,55.5582,77.7813,88.8922,100.0043,77.7813,77.7813,88.8922,88.8922,77.7813,88.8922,77.7813,77.7813,88.8922,100.0043,88.8922,100.0043,88.8922,100.0043,100.0043,88.8922,88.8922,88.8922,88.8922,88.8922,77.7813,88.8922,KWh
03/08/2023,1137989,03/08/2023,1195.8195,11.2817,0,11.2817,11.2817,0,11.2817,11.2817,0,11.2817,11.2817,11.2817,0,11.2817,0,33.8441,11.2817,0,11.2817,11.2817,11.2817,22.5623,11.2817,67.687,67.687,56.4064,45.1247,45.1247,45.1247,33.8441,33.8441,45.1247,33.8441,22.5623,22.5623,33.8441,33.8441,33.8441,33.8441,33.8441,22.5623,45.1247,45.1247,33.8441,33.8441,33.8441,22.5623,33.8441,22.5623,KWh
23/08/2023,1140104,23/08/2023,1185.3532,22.5058,22.5058,22.5058,22.5058,11.2535,22.5058,22.5058,22.5058,22.5058,11.2535,22.3362,33.5048,22.3362,22.3362,22.3362,33.5048,22.3362,33.5048,33.5048,22.3362,33.5048,22.3362,33.5048,22.3362,22.3362,33.5048,22.3362,22.3362,22.3362,22.3362,22.3362,22.3362,33.5048,22.3362,22.3362,33.5048,22.3362,22.3362,33.5048,22.3362,33.5048,22.3362,33.5048,22.3362,22.3362,33.5048,11.1686,22.3362,KWh
30/08/2023,1140909,30/08/2023,1424.3533,33.8441,22.5623,22.5623,22.5623,33.8441,22.5623,22.5623,22.5623,33.8441,22.5623,22.6189,33.9289,22.6189,33.9289,33.9289,33.9289,33.9289,45.2378,22.6189,33.9289,33.9289,22.6189,22.6189,33.9289,22.6189,33.9289,33.9289,22.6189,22.6189,22.6189,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,45.2378,33.9289,33.9289,22.6189,45.2378,33.9289,33.9289,22.6189,33.9289,22.6189,33.9289,33.9289,KWh
29/08/2023,1140783,29/08/2023,1297.9094,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.6189,22.5623,22.5623,22.5623,33.8441,22.5623,33.8441,33.8441,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,22.5623,33.8441,22.5623,22.5623,22.5623,33.8441,22.5623,22.5623,22.5623,33.8441,22.5623,33.8441,33.8441,22.5623,45.1247,33.8441,33.8441,22.5623,33.8441,22.5623,33.8441,22.5623,33.8441,KWh
16/10/2023,1147979,16/10/2023,3731.4808,77.5833,77.5833,77.5833,77.5833,77.5833,77.5833,88.666,66.4995,66.4995,99.7498,77.7813,77.7813,77.7813,100.0043,77.7813,88.8922,88.8922,100.0043,66.6692,77.7813,66.6692,66.6692,55.5582,66.6692,66.6692,66.6692,66.6692,77.7813,66.6692,66.6692,77.7813,55.5582,55.5582,77.7813,88.8922,77.7813,77.7813,88.8922,88.8922,77.7813,88.8922,77.7813,88.8922,77.7813,88.8922,88.8922,77.7813,88.8922,KWh
13/09/2023,1142414,13/09/2023,1319.0892,22.2796,22.2796,33.42,11.1404,22.2796,22.2796,33.42,22.2796,22.2796,22.2796,22.8451,34.2682,22.8451,34.2682,22.8451,34.2682,34.2682,22.8451,34.2682,34.2682,22.8451,34.2682,22.8451,22.8451,22.8451,22.8451,34.2682,22.8451,22.8451,34.2682,22.8451,34.2682,22.8451,22.8451,34.2682,22.8451,34.2682,22.8451,45.6902,22.8451,34.2682,34.2682,22.8451,34.2682,22.8451,34.2682,22.8451,34.2682,KWh
11/09/2023,1142184,11/09/2023,1130.3868,22.7885,11.3948,22.7885,11.3948,22.7885,22.7885,11.3948,22.7885,22.7885,11.3948,22.8451,22.8451,11.4231,22.8451,34.2682,22.8451,22.8451,34.2682,22.8451,22.8451,22.8451,22.8451,22.8451,22.8451,34.2682,22.8451,22.8451,22.8451,22.8451,22.8451,22.8451,22.8451,22.8451,34.2682,22.8451,34.2682,22.8451,34.2682,22.8451,22.8451,34.2682,22.8451,22.8451,34.2682,22.8451,22.8451,22.8451,22.8451,KWh
12/09/2023,1142299,12/09/2023,1241.337,22.8451,22.8451,11.4231,22.8451,22.8451,22.8451,11.4231,22.8451,22.8451,11.4231,22.2796,33.42,22.2796,22.2796,33.42,22.2796,33.42,22.2796,33.42,22.2796,22.2796,33.42,22.2796,22.2796,33.42,22.2796,22.2796,22.2796,22.2796,33.42,22.2796,33.42,22.2796,22.2796,33.42,33.42,22.2796,33.42,33.42,33.42,33.42,33.42,33.42,33.42,22.2796,22.2796,33.42,22.2796,KWh
25/09/2023,1143859,25/09/2023,953.7068,,,,,,,,,,,,,,32.1476,21.4314,32.1476,32.1476,32.1476,21.4314,32.1476,21.4314,32.1476,21.4314,32.1476,21.4314,32.1476,21.4314,32.1476,21.4314,21.4314,21.4314,21.4314,21.4314,32.1476,32.1476,32.1476,21.4314,32.1476,32.1476,32.1476,32.1476,32.1476,21.4314,32.1476,21.4314,32.1476,21.4314,21.4314,KWh
17/09/2023,1142865,17/09/2023,1307.3802,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,33.7592,22.5058,22.5058,22.5058,22.7885,22.7885,22.7885,34.1834,22.7885,34.1834,22.7885,22.7885,34.1834,22.7885,22.7885,34.1834,22.7885,22.7885,22.7885,22.7885,34.1834,22.7885,45.5771,22.7885,34.1834,22.7885,34.1834,34.1834,22.7885,22.7885,34.1834,34.1834,45.5771,22.7885,22.7885,34.1834,34.1834,34.1834,22.7885,34.1834,22.7885,22.7885,KWh
12/10/2023,1146808,12/10/2023,2550.151,56.265,45.0116,45.0116,56.265,45.0116,56.265,45.0116,56.265,45.0116,56.265,55.8409,44.6723,55.8409,67.0085,55.8409,67.0085,55.8409,67.0085,55.8409,55.8409,55.8409,44.6723,44.6723,44.6723,55.8409,44.6723,44.6723,44.6723,55.8409,44.6723,55.8409,44.6723,55.8409,55.8409,44.6723,55.8409,55.8409,55.8409,67.0085,67.0085,67.0085,55.8409,44.6723,55.8409,44.6723,44.6723,55.8409,55.8409,KWh
26/09/2023,1143980,26/09/2023,1355.8742,21.4314,32.1476,21.4314,21.4314,21.4314,21.4314,21.4314,21.4314,21.4314,21.4314,22.8451,34.2682,22.8451,22.8451,34.2682,22.8451,34.2682,34.2682,34.2682,34.2682,22.8451,34.2682,22.8451,34.2682,22.8451,34.2682,22.8451,22.8451,34.2682,22.8451,22.8451,34.2682,34.2682,34.2682,22.8451,34.2682,34.2682,34.2682,34.2682,34.2682,34.2682,22.8451,45.6902,34.2682,22.8451,34.2682,22.8451,22.8451,KWh
14/10/2023,1147328,14/10/2023,2946.7163,55.2755,55.2755,55.2755,55.2755,55.2755,66.3299,44.2199,55.2755,66.3299,55.2755,55.4168,66.4995,66.4995,66.4995,66.4995,55.4168,66.4995,66.4995,55.4168,55.4168,55.4168,44.333,44.333,55.4168,55.4168,33.2503,66.4995,55.4168,66.4995,55.4168,55.4168,66.4995,66.4995,66.4995,88.666,55.4168,66.4995,66.4995,55.4168,77.5833,77.5833,77.5833,66.4995,66.4995,66.4995,66.4995,77.5833,66.4995,KWh
16/09/2023,1142750,16/09/2023,1290.1633,22.7885,22.7885,34.1834,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.7885,22.8451,22.8451,34.2682,22.8451,22.8451,34.2682,22.8451,22.8451,22.8451,34.2682,22.8451,34.2682,22.8451,34.2682,22.8451,22.8451,34.2682,22.8451,34.2682,22.8451,22.8451,34.2682,34.2682,22.8451,34.2682,22.8451,34.2682,22.8451,34.2682,22.8451,34.2682,22.8451,34.2682,34.2682,22.8451,22.8451,22.8451,34.2682,KWh
06/08/2023,1138315,06/08/2023,1122.3279,22.2231,22.2231,22.2231,33.3351,22.2231,11.1121,22.2231,33.3351,22.2231,22.2231,22.5058,11.2535,22.5058,22.5058,11.2535,33.7592,11.2535,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,22.5058,33.7592,22.5058,22.5058,22.5058,33.7592,22.5058,22.5058,33.7592,22.5058,33.7592,22.5058,22.5058,33.7592,22.5058,22.5058,22.5058,22.5058,22.5058,KWh
03/10/2023,1145182,03/10/2023,2490.2409,44.5592,55.6996,44.5592,44.5592,55.6996,44.5592,55.6996,44.5592,44.5592,55.6996,55.5582,44.4461,55.5582,55.5582,55.5582,44.4461,55.5582,55.5582,55.5582,66.6692,55.5582,44.4461,44.4461,44.4461,55.5582,44.4461,33.3351,55.5582,55.5582,44.4461,44.4461,55.5582,55.5582,44.4461,55.5582,55.5582,66.6692,55.5582,66.6692,66.6692,55.5582,55.5582,44.4461,44.4461,55.5582,55.5582,55.5582,44.4461,KWh
02/09/2023,1141256,02/09/2023,1205.7104,34.1834,11.3948,22.7885,22.7885,22.7885,34.1834,11.3948,34.1834,11.3948,22.7885,22.2231,33.3351,22.2231,22.2231,33.3351,22.2231,22.2231,33.3351,22.2231,22.2231,33.3351,22.2231,33.3351,22.2231,22.2231,22.2231,22.2231,22.2231,33.3351,22.2231,22.2231,22.2231,22.2231,33.3351,22.2231,33.3351,22.2231,22.2231,33.3351,22.2231,33.3351,22.2231,33.3351,22.2231,22.2231,33.3351,22.2231,22.2231,KWh
22/09/2023,1143493,22/09/2023,1460.0667,22.6754,34.0137,34.0137,22.6754,22.6754,34.0137,34.0137,22.6754,22.6754,22.6754,34.2682,34.2682,22.8451,34.2682,34.2682,34.2682,34.2682,34.2682,34.2682,22.8451,34.2682,22.8451,34.2682,34.2682,34.2682,22.8451,22.8451,34.2682,22.8451,34.2682,34.2682,22.8451,22.8451,34.2682,34.2682,34.2682,34.2682,34.2682,34.2682,34.2682,34.2682,34.2682,45.6902,22.8451,34.2682,22.8451,34.2682,22.8451,KWh
